Taxa,Mother,Father
E1770:250310697,PC_O59_ID1,PC_M05_ID1
E1771:250310698,PC_J07_ID2,PC_J07_ID2
E1774:250310699,PC_N07_ID2,PC_J48_ID2
E1775:250310700,PC_I06_ID1,PC_I06_ID1
E1778:250310701,PC_I52_ID1,PC_I52_ID1
E1779:250310702,PC_M15_ID1,PC_M15_ID1
E1780:250284380,PC_L12_ID2,PC_N57_ID2
E1782:250284381,PC_N07_ID1,PC_N07_ID1
E1783:250310703,PC_L08_ID1,PC_J08_ID1
E1785:250310704,PC_L08_ID1,PC_J08_ID1
E1787:250310705,PC_L06_ID2,PC_I55_ID2
E1788:250310706,PC_N11_ID1,PC_J50_ID1
E1790:250310707,PC_K60_ID1,PC_N09_ID1
E1790_1:250442018,PC_K60_ID1,PC_N09_ID1
E1792:250310708,PC_J48_ID2,PC_N07_ID2
E1792_1:250442019,PC_J48_ID2,PC_N07_ID2
E1793:250310709,PC_N04_ID1,PC_N04_ID1
E1793_1:250442020,PC_N04_ID1,PC_N04_ID1
E1794:250310710,PC_I55_ID2,PC_I58_ID2
E1794_1:250442021,PC_I55_ID2,PC_I58_ID2
E1795:250310711,PC_I58_ID1,PC_I58_ID1
E1795_1:250442022,PC_I58_ID1,PC_I58_ID1
E1796:250310712,PC_I05_ID1,PC_I06_ID1
E1797:250310713,PC_J51_ID1,PC_J04_ID1
E1798:250310714,PC_J12_ID1,PC_L08_ID1
E1800:250310715,PC_N03_ID2,PC_I50_ID2
E1804:250310716,PC_M58_ID1,PC_J51_ID1
E1805:250310717,PC_O51_ID2,PC_O51_ID2
E1808:250310718,PC_J13_ID1,PC_J13_ID1
E1809:250310719,PC_J07_ID2,PC_J07_ID2
E1810:250310720,PC_L14_ID1,PC_L14_ID1
E1813:250310721,PC_N58_ID2,PC_N58_ID2
E1814:250310722,PC_I58_ID1,PC_I58_ID1
E1815:250310723,PC_I08_ID1,PC_I52_ID1
E1817:250310724,PC_J07_ID2,PC_J07_ID2
E1818:250310725,PC_K54_ID1,PC_J04_ID1
E1819:250310726,PC_N48_ID1,PC_N09_ID1
E1821:250310727,PC_K55_ID2,PC_N58_ID2
E1826:250310728,PC_N03_ID2,PC_L48_ID2
E1828:250310729,PC_I58_ID2,PC_I58_ID2
E1830:250310730,PC_N07_ID2,PC_I50_ID2
E1831:250310731,PC_K02_ID1,PC_N13_ID1
E1832:250310732,PC_N13_ID1,PC_N07_ID1
E1834:250310733,PC_L08_ID1,PC_J12_ID1
E1835:250310734,PC_I11_ID2,PC_K55_ID2
E1837:250310735,PC_K60_ID1,PC_K60_ID1
E1839:250310736,PC_I11_ID2,PC_N58_ID2
E1841:250310737,PC_K54_ID1,PC_M05_ID1
E1844:250310738,PC_N04_ID1,PC_N04_ID1
E1845:250310739,PC_N13_ID1,PC_N13_ID1
E1847:250310740,PC_L12_ID1,PC_L12_ID1
E1848:250310741,PC_I58_ID1,PC_L48_ID1
E1849:250310742,PC_M58_ID1,PC_N58_ID1
E1851:250310743,PC_K55_ID2,PC_K55_ID2
E1852:250310745,PC_J50_ID1,PC_M05_ID1
E1853:250310746,PC_K02_ID1,PC_K02_ID1
E1854:250310747,PC_K55_ID2,PC_K55_ID2
E1857:250310748,PC_I58_ID2,PC_I55_ID2
E1862:250310749,PC_J50_ID1,PC_J07_ID1
E1863:250310750,PC_J12_ID1,PC_M59_ID1
E1864:250284382,PC_J13_ID1,PC_J13_ID1
E1865:250310751,PC_M59_ID1,PC_M59_ID1
E1866:250310753,PC_K54_ID1,PC_N04_ID1
E1867:250310754,PC_N07_ID2,PC_J48_ID2
E1870:250310755,PC_J04_ID1,PC_N04_ID1
E1871:250310756,PC_I05_ID1,PC_L12_ID1
E1872:250310757,PC_I05_ID1,PC_I58_ID1
E1873:250310758,PC_L48_ID2,PC_I50_ID2
E1874:250310759,PC_N07_ID1,PC_N13_ID1
E1876:250310760,PC_L12_ID1,PC_L12_ID1
E1878:250310761,PC_N04_ID1,PC_N04_ID1
E1879:250310762,PC_I08_ID1,PC_M15_ID1
E1880:250310763,PC_N58_ID2,PC_N57_ID2
E1881:250310764,PC_I08_ID1,PC_J50_ID1
E1882:250310765,PC_K60_ID1,PC_K60_ID1
E1886:250284383,PC_N48_ID1,PC_K60_ID1
E1890:250310766,PC_N04_ID1,PC_I06_ID1
E1892:250310767,PC_L12_ID1,PC_J08_ID1
E1893:250284384,PC_N04_ID1,PC_I06_ID1
E1894:250310768,PC_O51_ID2,PC_O51_ID2
E1896:250310769,PC_N13_ID1,PC_N07_ID1
E1898:250310770,PC_O08_ID2,PC_O08_ID2
E1899:250310771,PC_K54_ID1,PC_J13_ID1
E1901:250310772,PC_O51_ID2,PC_N58_ID2
E1904:250310773,PC_K60_ID1,PC_I06_ID1
E1907:250310774,PC_O59_ID2,PC_O59_ID2
E1908:250310775,PC_I05_ID1,PC_L12_ID1
E1909:250272261,PC_J48_ID2,PC_J48_ID2
E1910:250284385,PC_I06_ID1,PC_I06_ID1
E1911:250272262,PC_K60_ID1,PC_L12_ID1
E1912:250272263,PC_I50_ID1,PC_I06_ID1
E1913:250284386,PC_J13_ID1,PC_N13_ID1
E1914:250272264,PC_I52_ID1,PC_I52_ID1
E1915:250272265,PC_L12_ID1,PC_L12_ID1
E1916:250272266,PC_I11_ID2,PC_K55_ID2
E1917:250272267,PC_L56_ID1,PC_L56_ID1
E1921:250272268,PC_I11_ID2,PC_I11_ID2
E1922:250284387,PC_L56_ID1,PC_L56_ID1
E1923:250272269,PC_N10_ID2,PC_J14_ID2
E1924:250272270,PC_M59_ID1,PC_M59_ID1
E1925:250272271,PC_I50_ID1,PC_I06_ID1
E1930:250272272,PC_N57_ID2,PC_L12_ID2
E1935:250272273,PC_O59_ID2,PC_O59_ID2
E1936:250272274,PC_I06_ID1,PC_M15_ID1
E1938:250272275,PC_I58_ID1,PC_M59_ID1
E1939:250272276,PC_N48_ID1,PC_J08_ID1
E1941:250272277,PC_L56_ID1,PC_L56_ID1
E1942:250284388,PC_O59_ID1,PC_J50_ID1
E1946:250272278,PC_K55_ID2,PC_K55_ID2
E1947:250272279,PC_L08_ID1,PC_I58_ID1
E1950:250272280,PC_I11_ID2,PC_I11_ID2
E1951:250272281,PC_K02_ID1,PC_K02_ID1
E1952:250272282,PC_O59_ID1,PC_M05_ID1
E1954:250272283,PC_L14_ID1,PC_L14_ID1
E1955:250272284,PC_J12_ID1,PC_N07_ID1
E1956:250272285,PC_N03_ID2,PC_N07_ID2
E1958:250272286,PC_J48_ID2,PC_J48_ID2
E1960:250272287,PC_O59_ID2,PC_O59_ID2
E1961:250272288,PC_I58_ID1,PC_I58_ID1
E1963:250272289,PC_N58_ID2,PC_N58_ID2
E1966:250272290,PC_K54_ID1,PC_K54_ID1
E1967:250272291,PC_I55_ID2,PC_I55_ID2
E1968:250272292,PC_O59_ID2,PC_K55_ID2
E1969:250272293,PC_N07_ID2,PC_J48_ID2
E1971:250272294,PC_J07_ID2,PC_N58_ID2
E1975:250272295,PC_I55_ID2,PC_I55_ID2
E1977:250272296,PC_L06_ID2,PC_L06_ID2
E1979:250272297,PC_L06_ID2,PC_I55_ID2
E1983:250272298,PC_I06_ID1,PC_I52_ID1
E1985:250272299,PC_O51_ID2,PC_O51_ID2
E1987:250284389,PC_N57_ID2,PC_L12_ID2
E1988:250272300,PC_L14_ID1,PC_J13_ID1
E1990:250272301,PC_I11_ID2,PC_I11_ID2
E1991:250272302,PC_K60_ID1,PC_N04_ID1
E1992:250272303,PC_N13_ID1,PC_N07_ID1
E1993:250272304,PC_N13_ID1,PC_N13_ID1
E1996:250272305,PC_N13_ID1,PC_N07_ID1
E1999:250284390,PC_M58_ID1,PC_N09_ID1
E2000:250272306,PC_J13_ID1,PC_K60_ID1
E2001:250272307,PC_L06_ID2,PC_I55_ID2
E2003:250272308,PC_J14_ID2,PC_O59_ID2
E2004:250272309,PC_J13_ID1,PC_N13_ID1
E2005:250272310,PC_I50_ID2,PC_O08_ID2
E2009:250272311,PC_M05_ID1,PC_M05_ID1
E2010:250272312,PC_L06_ID2,PC_L48_ID2
E2012:250272313,PC_I11_ID2,PC_K55_ID2
E2013:250272314,PC_L12_ID1,PC_L12_ID1
E2014:250272315,PC_L48_ID2,PC_L48_ID2
E2015:250272316,PC_J07_ID2,PC_N57_ID2
E2017:250284422,PC_L12_ID1,PC_M05_ID1
E2019:250272317,PC_M59_ID1,PC_L56_ID1
E2023:250272318,PC_I55_ID2,PC_I58_ID2
E2028:250272319,PC_N58_ID2,PC_I11_ID2
E2030:250272320,PC_N14_ID2,PC_I58_ID2
E2031:250272321,PC_N09_ID1,PC_L56_ID1
E2033:250272322,PC_M15_ID1,PC_M05_ID1
E2034:250272323,PC_L14_ID1,PC_L14_ID1
E2035:250272324,PC_J13_ID1,PC_M58_ID1
E2036:250272325,PC_M05_ID1,PC_L12_ID1
E2038:250284423,PC_L08_ID1,PC_L08_ID1
E2039:250272326,PC_J13_ID1,PC_L08_ID1
E2040:250272327,PC_J48_ID2,PC_J48_ID2
E2047:250272328,PC_J48_ID2,PC_J48_ID2
E2050:250284424,PC_M59_ID1,PC_I52_ID1
E2052:250272329,PC_N03_ID2,PC_L48_ID2
E2053:250272330,PC_J12_ID1,PC_L08_ID1
E2056:250272331,PC_J10_ID1,PC_L08_ID1
E2056_2:250272332,PC_L14_ID1,PC_L14_ID1
E2057:250272334,PC_N13_ID1,PC_N07_ID1
E2058:250272335,PC_I55_ID2,PC_I55_ID2
E2059:250272336,PC_N58_ID2,PC_N58_ID2
E2060:250272337,PC_N04_ID1,PC_J04_ID1
E2065:250272338,PC_L08_ID1,PC_I58_ID1
E2066:250272339,PC_N13_ID1,PC_N09_ID1
E2068:250272340,PC_J04_ID1,PC_N04_ID1
E2070:250272342,PC_I52_ID1,PC_I06_ID1
E2072:250272343,PC_I58_ID1,PC_L08_ID1
E2074:250272344,PC_I58_ID2,PC_L06_ID2
E2075:250272345,PC_I50_ID1,PC_I06_ID1
E2077:250272346,PC_J07_ID2,PC_J07_ID2
E2079:250272347,PC_N11_ID1,PC_K02_ID1
E2080:250272348,PC_M59_ID1,PC_L56_ID1
E2081:250272349,PC_N03_ID2,PC_I50_ID2
E2082:250272350,PC_K60_ID1,PC_M58_ID1
E2083:250272351,PC_J10_ID1,PC_J08_ID1
E2085:250272352,PC_I52_ID1,PC_J50_ID1
E2086:250272353,PC_L08_ID1,PC_J08_ID1
E2089:250284425,PC_L12_ID1,PC_L12_ID1
E2090:250284426,PC_L12_ID1,PC_L12_ID1
E2091:250272354,PC_J50_ID1,PC_I06_ID1
E2093:250272355,PC_I52_ID1,PC_I52_ID1
E2094:250272356,PC_J13_ID1,PC_J13_ID1
E2095:250272388,PC_N11_ID1,PC_M05_ID1
E2096:250272389,PC_K54_ID1,PC_J51_ID1
E2098:250272390,PC_N11_ID1,PC_L08_ID1
E2099:250272391,PC_K55_ID2,PC_O08_ID2
E2101:250272392,PC_L06_ID2,PC_L06_ID2
E2102:250272393,PC_K60_ID1,PC_N04_ID1
E2103:250284427,PC_O59_ID1,PC_J07_ID1
E2106:250272394,PC_K54_ID1,PC_J51_ID1
E2112:250284428,PC_I50_ID2,PC_I50_ID2
E2114:250272395,PC_I55_ID2,PC_I55_ID2
E2115:250284429,PC_J12_ID1,PC_L08_ID1
E2116:250284430,PC_L12_ID2,PC_L12_ID2
E2117:250272396,PC_J12_ID1,PC_L56_ID1
E2118:250272397,PC_L56_ID1,PC_L56_ID1
E2120:250272398,PC_M05_ID1,PC_M05_ID1
E2122:250272399,PC_J13_ID1,PC_K60_ID1
E2124:250272400,PC_J51_ID1,PC_J51_ID1
E2129:250272401,PC_K02_ID1,PC_J50_ID1
E2130:250272402,PC_L08_ID1,PC_L08_ID1
E2132:250272403,PC_O51_ID2,PC_O51_ID2
E2133:250272404,PC_M59_ID1,PC_J12_ID1
E2136:250272405,PC_I06_ID1,PC_M15_ID1
E2137:250272406,PC_I58_ID2,PC_N14_ID2
E2139:250272407,PC_K55_ID2,PC_K55_ID2
E2140:250284431,PC_O51_ID2,PC_O51_ID2
E2142:250284432,PC_I50_ID2,PC_I50_ID2
E2143:250272408,PC_J50_ID1,PC_J07_ID1
E2145:250272409,PC_J50_ID1,PC_M05_ID1
E2147:250272410,PC_L14_ID1,PC_L14_ID1
E2148:250272411,PC_L12_ID1,PC_J08_ID1
E2149:250272412,PC_L14_ID1,PC_N09_ID1
E2150:250272413,PC_J13_ID1,PC_L56_ID1
E2152:250272414,PC_I58_ID1,PC_L08_ID1
E2154:250272415,PC_K55_ID2,PC_K55_ID2
E2155:250272416,PC_M05_ID1,PC_M05_ID1
E2156:250272417,PC_L48_ID2,PC_K55_ID2
E2159:250272418,PC_L48_ID2,PC_L12_ID2
E2160:250272419,PC_J14_ID2,PC_J14_ID2
E2161:250272420,PC_L48_ID2,PC_L48_ID2
E2164:250272421,PC_N07_ID2,PC_N07_ID2
E2165:250272422,PC_N13_ID1,PC_N07_ID1
E2167:250272423,PC_I06_ID1,PC_I06_ID1
E2168:250272424,PC_J07_ID2,PC_J07_ID2
E2169:250272425,PC_J04_ID1,PC_J04_ID1
E2170:250272426,PC_O59_ID1,PC_I06_ID1
E2171:250272427,PC_K54_ID1,PC_J51_ID1
E2173:250272428,PC_K02_ID1,PC_K02_ID1
E2174:250272429,PC_J50_ID1,PC_J50_ID1
E2175:250272430,PC_O59_ID2,PC_O59_ID2
E2176:250272431,PC_N09_ID1,PC_N09_ID1
E2178:250272432,PC_I58_ID1,PC_N48_ID1
E2179:250272433,PC_M05_ID1,PC_M05_ID1
E2182:250272434,PC_L48_ID2,PC_L48_ID2
E2183:250272435,PC_I50_ID2,PC_J48_ID2
E2185:250272436,PC_N57_ID2,PC_N57_ID2
E2187:250272437,PC_J12_ID1,PC_M59_ID1
E2191:250272438,PC_I58_ID1,PC_L48_ID1
E2192:250272439,PC_I55_ID2,PC_I55_ID2
E2193:250272440,PC_K02_ID1,PC_M05_ID1
E2195:250272441,PC_N58_ID2,PC_L12_ID2
E2197:250272442,PC_I11_ID2,PC_I11_ID2
E2203:250272443,PC_N03_ID2,PC_J48_ID2
E2205:250272444,PC_N58_ID2,PC_I11_ID2
E2206:250272445,PC_J13_ID1,PC_J13_ID1
E2208:250284433,PC_N04_ID1,PC_I08_ID1
E2209:250272446,PC_K54_ID1,PC_K60_ID1
E2211:250272447,PC_J12_ID1,PC_M59_ID1
E2212:250272448,PC_I50_ID2,PC_I50_ID2
E2213:250272449,PC_I58_ID1,PC_M59_ID1
E2216:250272450,PC_M59_ID1,PC_M59_ID1
E2217:250272451,PC_L48_ID2,PC_I55_ID2
E2219:250272452,PC_I50_ID1,PC_I06_ID1
E2222:250272453,PC_N09_ID1,PC_J04_ID1
E2226:250272454,PC_J14_ID2,PC_J14_ID2
E2229:250284514,PC_N57_ID2,PC_L12_ID2
E2232:250272455,PC_N03_ID2,PC_I50_ID2
E2237:250272456,PC_K02_ID1,PC_K02_ID1
E2250:250272457,PC_L08_ID1,PC_L08_ID1
E2251:250272458,PC_N03_ID2,PC_N03_ID2
E2252:250272459,PC_K02_ID1,PC_K02_ID1
E2253:250284434,PC_J10_ID1,PC_L56_ID1
E2254:250272460,PC_M58_ID1,PC_J13_ID1
E2256:250272461,PC_N07_ID2,PC_N07_ID2
E2258:250272462,PC_J10_ID1,PC_N07_ID1
E2262:250272463,PC_M15_ID1,PC_M15_ID1
E2268:250272464,PC_L12_ID1,PC_I58_ID1
E2270:250272465,PC_L48_ID2,PC_L48_ID2
E2272:250284435,PC_N57_ID2,PC_J07_ID2
E2273:250272466,PC_I11_ID2,PC_I11_ID2
E2275:250272467,PC_N11_ID1,PC_J50_ID1
E2277:250272469,PC_J48_ID2,PC_N07_ID2
E2278:250272470,PC_M15_ID1,PC_I52_ID1
E2280:250272471,PC_J14_ID2,PC_J14_ID2
E2281:250272472,PC_J51_ID1,PC_J04_ID1
E2283:250272473,PC_L08_ID1,PC_L56_ID1
E2284:250272474,PC_I05_ID1,PC_L12_ID1
E2285:250272475,PC_K02_ID1,PC_K02_ID1
E2286:250272477,PC_J14_ID2,PC_N10_ID2
E2289:250284436,PC_I06_ID1,PC_I06_ID1
E2291:250272478,PC_K02_ID1,PC_N04_ID1
E2292:250284437,PC_N09_ID1,PC_N09_ID1
E2293:250272479,PC_J51_ID1,PC_N09_ID1
E2296:250272480,PC_L12_ID2,PC_L12_ID2
E2298:250284438,PC_N11_ID1,PC_N11_ID1
E2301:250272481,PC_O59_ID2,PC_K55_ID2
E2302:250272482,PC_N09_ID1,PC_N09_ID1
E2304:250272483,PC_O59_ID1,PC_J50_ID1
E2306:250284041,PC_N57_ID2,PC_L12_ID2
E2307:250284042,PC_L12_ID2,PC_N58_ID2
E2309:250284043,PC_J07_ID2,PC_J07_ID2
E2310_1:250442023,PC_N13_ID1,PC_N07_ID1
E2311:250284045,PC_N03_ID2,PC_L48_ID2
E2312:250284439,PC_J48_ID2,PC_J48_ID2
E2313:250284046,PC_I50_ID2,PC_I50_ID2
E2318:250284047,PC_K02_ID1,PC_K02_ID1
E2319:250284048,PC_N03_ID2,PC_L48_ID2
E2321:250284049,PC_N58_ID2,PC_N58_ID2
E2322:250284050,PC_O51_ID2,PC_O51_ID2
E2325:250284051,PC_L48_ID2,PC_L06_ID2
E2327:250284052,PC_J07_ID2,PC_J07_ID2
E2328:250284053,PC_M58_ID1,PC_N58_ID1
E2329:250284054,PC_N03_ID2,PC_N03_ID2
E2330:250284055,PC_N58_ID2,PC_I11_ID2
E2331:250284440,PC_J48_ID2,PC_J48_ID2
E2332:250284056,PC_J50_ID1,PC_J50_ID1
E2334:250284057,PC_N07_ID1,PC_L56_ID1
E2338:250284058,PC_J50_ID1,PC_J07_ID1
E2339:250284059,PC_N57_ID2,PC_N57_ID2
E2342:250284441,PC_O59_ID1,PC_I50_ID1
E2343:250284060,PC_I11_ID2,PC_I11_ID2
E2344:250284061,PC_J48_ID2,PC_J48_ID2
E2346:250284062,PC_I58_ID1,PC_J04_ID1
E2347:250284063,PC_I05_ID1,PC_L12_ID1
E2348:250284064,PC_K60_ID1,PC_L12_ID1
E2349:250284065,PC_J12_ID1,PC_M59_ID1
E2350:250284066,PC_N14_ID2,PC_N14_ID2
E2351:250284067,PC_I05_ID1,PC_I05_ID1
E2352:250284442,PC_N04_ID1,PC_J04_ID1
E2353:250284068,PC_L48_ID2,PC_I55_ID2
E2354:250284069,PC_O51_ID2,PC_O51_ID2
E2355:250284443,PC_I50_ID1,PC_I06_ID1
E2356:250284070,PC_N04_ID1,PC_N09_ID1
E2357:250284071,PC_N14_ID2,PC_N14_ID2
E2358:250284072,PC_K55_ID2,PC_I11_ID2
E2360:250284073,PC_L14_ID1,PC_I53_ID1
E2363:250284444,PC_N58_ID2,PC_N58_ID2
E2365:250284445,PC_L14_ID1,PC_L14_ID1
E2368:250284074,PC_I58_ID1,PC_I58_ID1
E2369:250284075,PC_I55_ID2,PC_I55_ID2
E2370:250284076,PC_N07_ID1,PC_N13_ID1
E2371:250284077,PC_O08_ID2,PC_J07_ID2
E2372:250284078,PC_I05_ID1,PC_L12_ID1
E2373:250284079,PC_M15_ID1,PC_I06_ID1
E2374:250284080,PC_J04_ID1,PC_L56_ID1
E2378:250284081,PC_K60_ID1,PC_I06_ID1
E2380:250284082,PC_I50_ID1,PC_I06_ID1
E2384:250284083,PC_N58_ID2,PC_O08_ID2
E2387:250284446,PC_I06_ID1,PC_I06_ID1
E2389:250284447,PC_J51_ID1,PC_J51_ID1
E2390:250284084,PC_L08_ID1,PC_I06_ID1
E2395:250284085,PC_J51_ID1,PC_K60_ID1
E2396:250284086,PC_K55_ID2,PC_O59_ID2
E2398:250284087,PC_K54_ID1,PC_M58_ID1
E2399:250284088,PC_K54_ID1,PC_K60_ID1
E2403:250284089,PC_L12_ID1,PC_L12_ID1
E2404:250284090,PC_L14_ID1,PC_J13_ID1
E2405:250284091,PC_L08_ID1,PC_L08_ID1
E2407:250284092,PC_K02_ID1,PC_J07_ID1
E2412:250284093,PC_K02_ID1,PC_O10_ID1
E2413:250284448,PC_M58_ID1,PC_N13_ID1
E2415:250284094,PC_K02_ID1,PC_O10_ID1
E2415_1:250442024,PC_K02_ID1,PC_I58_ID1
E2416:250284095,PC_K02_ID1,PC_O10_ID1
E2417:250284096,PC_I11_ID2,PC_K55_ID2
E2418:250284097,PC_K02_ID1,PC_J04_ID1
E2419:250284098,PC_L14_ID1,PC_J50_ID1
E2420:250284099,PC_N14_ID2,PC_L12_ID2
E2421:250284100,PC_L12_ID1,PC_L12_ID1
E2422:250284101,PC_N07_ID2,PC_O08_ID2
E2423:250284102,PC_K54_ID1,PC_J51_ID1
E2424:250284103,PC_L08_ID1,PC_L56_ID1
E2425:250284449,PC_J13_ID1,PC_J13_ID1
E2427:250284104,PC_O59_ID2,PC_O59_ID2
E2430:250284105,PC_K55_ID2,PC_N57_ID2
E2431:250284106,PC_K60_ID1,PC_N13_ID1
E2433:250284107,PC_O59_ID2,PC_K55_ID2
E2436:250284108,PC_L12_ID2,PC_N57_ID2
E2439:250284109,PC_N14_ID2,PC_N14_ID2
E2440:250284110,PC_N07_ID2,PC_N07_ID2
E2441:250284111,PC_K54_ID1,PC_N09_ID1
E2443:250284112,PC_K02_ID1,PC_N58_ID1
E2447:250284113,PC_I11_ID2,PC_I11_ID2
E2448:250284114,PC_M58_ID1,PC_N04_ID1
E2449:250284115,PC_K02_ID1,PC_K02_ID1
E2450:250284116,PC_K55_ID2,PC_O59_ID2
E2451:250284117,PC_I11_ID2,PC_K55_ID2
E2454:250284118,PC_L12_ID1,PC_L12_ID1
E2458:250284450,PC_L08_ID1,PC_J08_ID1
E2460:250284119,PC_L12_ID1,PC_I50_ID1
E2463:250284120,PC_O59_ID2,PC_N10_ID2
E2464:250284451,PC_K02_ID1,PC_K02_ID1
E2467:250284121,PC_I11_ID2,PC_I11_ID2
E2470:250284123,PC_O51_ID2,PC_O08_ID2
E2471:250284124,PC_M15_ID1,PC_N04_ID1
E2473:250284125,PC_N13_ID1,PC_N13_ID1
E2474:250284126,PC_I55_ID2,PC_L06_ID2
E2475:250284127,PC_N09_ID1,PC_N07_ID1
E2477:250284128,PC_M15_ID1,PC_M15_ID1
E2480:250284129,PC_I05_ID1,PC_L12_ID1
E2481:250284131,PC_J12_ID1,PC_L08_ID1
E2483:250284132,PC_O08_ID2,PC_I11_ID2
E2484:250284133,PC_L12_ID1,PC_L12_ID1
E2487:250284134,PC_N07_ID2,PC_N07_ID2
E2488:250284135,PC_L06_ID2,PC_L06_ID2
E2489:250284136,PC_O59_ID1,PC_M05_ID1
E2490:250283660,PC_I52_ID1,PC_O59_ID1
E2491:250283661,PC_N58_ID2,PC_N58_ID2
E2492:250283662,PC_O59_ID2,PC_O59_ID2
E2493_1:250442025,PC_K60_ID1,PC_L12_ID1
E2498:250283664,PC_L56_ID1,PC_L56_ID1
E2499:250283665,PC_O59_ID1,PC_J50_ID1
E2504:250283666,PC_J04_ID1,PC_N13_ID1
E2505:250283667,PC_N48_ID1,PC_I58_ID1
E2507:250283668,PC_L48_ID2,PC_N58_ID2
E2509:250283670,PC_J50_ID1,PC_J07_ID1
E2510:250283671,PC_N48_ID1,PC_N07_ID1
E2511:250283672,PC_N11_ID1,PC_N11_ID1
E2512:250283673,PC_M15_ID1,PC_I06_ID1
E2513:250283674,PC_J07_ID2,PC_N57_ID2
E2514:250283675,PC_I58_ID1,PC_I52_ID1
E2517_1:250442026,PC_O08_ID2,PC_N58_ID2
E2519:250283678,PC_J50_ID1,PC_J50_ID1
E2523:250284452,PC_N13_ID1,PC_N07_ID1
E2524:250283679,PC_J04_ID1,PC_J04_ID1
E2527:250283680,PC_L48_ID2,PC_L06_ID2
E2531:250283681,PC_I58_ID1,PC_I52_ID1
E2533:250283682,PC_K54_ID1,PC_K60_ID1
E2534_1:250442027,PC_J50_ID1,PC_J50_ID1
E2536:250283684,PC_M58_ID1,PC_N09_ID1
E2543:250283685,PC_L56_ID1,PC_L56_ID1
E2551:250283686,PC_N58_ID2,PC_I11_ID2
E2552:250283687,PC_I50_ID2,PC_I50_ID2
E2558:250283688,PC_O59_ID1,PC_M05_ID1
E2560:250283689,PC_N03_ID2,PC_I50_ID2
E2564:250283690,PC_N07_ID2,PC_N07_ID2
E2565:250283691,PC_I08_ID1,PC_L10_ID1
E2566:250283692,PC_L48_ID2,PC_I55_ID2
E2569:250283693,PC_N13_ID1,PC_N07_ID1
E2573:250283694,PC_I11_ID2,PC_N58_ID2
E2580:250283695,PC_J13_ID1,PC_N07_ID1
E2590:250283696,PC_J48_ID2,PC_J48_ID2
E2595:250283697,PC_K54_ID1,PC_N56_ID1
E2599:250283698,PC_I58_ID2,PC_L06_ID2
E2600:250284453,PC_J07_ID2,PC_N57_ID2
E2601:250283699,PC_J10_ID1,PC_J08_ID1
E2602:250283700,PC_K54_ID1,PC_N04_ID1
E2606:250283701,PC_K54_ID1,PC_J04_ID1
E2608:250284454,PC_N07_ID1,PC_N13_ID1
E2610:250284455,PC_N09_ID1,PC_J04_ID1
E2611:250283702,PC_K02_ID1,PC_I06_ID1
E2613:250283703,PC_J04_ID1,PC_J04_ID1
E2616:250283704,PC_J12_ID1,PC_J04_ID1
E2617_1:250442028,PC_I05_ID1,PC_L12_ID1
E2622:250284456,PC_J07_ID2,PC_J07_ID2
E2623:250283706,PC_O51_ID2,PC_O51_ID2
E2625_mrg:250283707,PC_L12_ID1,PC_L12_ID1
E2627_mrg:250283708,PC_I05_ID1,PC_L12_ID1
E2628:250283709,PC_N03_ID2,PC_N03_ID2
E2629:250283710,PC_I08_ID1,PC_J07_ID1
E2630:250283711,PC_J12_ID1,PC_L56_ID1
E2632:250284457,PC_I58_ID2,PC_N14_ID2
E2634:250283712,PC_I08_ID1,PC_M05_ID1
E2635:250284458,PC_N10_ID2,PC_N10_ID2
E2637:250283713,PC_L14_ID1,PC_L14_ID1
E2640:250283714,PC_L12_ID2,PC_L12_ID2
E2645:250283715,PC_N58_ID2,PC_K55_ID2
E2647:250283716,PC_J13_ID1,PC_J13_ID1
E2648:250283717,PC_L48_ID2,PC_L48_ID2
E2649:250283718,PC_N58_ID2,PC_N57_ID2
E2653:250283719,PC_L08_ID1,PC_J14_ID1
E2656:250283720,PC_J13_ID1,PC_J13_ID1
E2661:250283721,PC_N04_ID1,PC_N04_ID1
E2664_1:250442029,PC_K02_ID1,PC_K02_ID1
E2665:250283723,PC_L06_ID2,PC_I55_ID2
E2666:250283724,PC_I05_ID1,PC_I06_ID1
E2670:250283725,PC_L08_ID1,PC_J10_ID1
E2673:250283726,PC_I50_ID2,PC_N07_ID2
E2674:250283727,PC_J48_ID2,PC_J48_ID2
E2677:250283728,PC_J50_ID1,PC_J50_ID1
E2678:250283729,PC_L06_ID2,PC_L06_ID2
E2684_1:250442030,PC_N14_ID2,PC_N14_ID2
E2685:250283731,PC_L48_ID2,PC_K55_ID2
E2686:250284459,PC_N04_ID1,PC_N04_ID1
E2691_1:250442031,PC_O08_ID2,PC_O08_ID2
E2695_1:250442032,PC_M58_ID1,PC_N09_ID1
E2696:250283734,PC_N14_ID2,PC_I58_ID2
E2697_1:250442033,PC_N57_ID2,PC_J07_ID2
E2700:250284460,PC_N13_ID1,PC_N13_ID1
E2702_1:250442034,PC_I05_ID1,PC_L12_ID1
E2704_1:250442035,PC_L08_ID1,PC_L08_ID1
E2705_1:250442036,PC_L12_ID1,PC_J08_ID1
E2706_1:250442037,PC_N11_ID1,PC_K02_ID1
E2708_mrg:250283740,PC_O59_ID2,PC_O59_ID2
E2710_1:250442038,PC_L14_ID1,PC_L14_ID1
E2714_1:250442039,PC_J50_ID1,PC_J50_ID1
