proid	parent1	parent2	progeny	parent_1	parent_2	qq_uu	which_mother	nloci
E2307:250284042	PC_L12_ID2_mrg:250276272	PC_N58_ID2_mrg:250276280	4371	10	17	1007.42315774606	1	9180
B3453:250273159	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	3095	5	17	1024.88065468226	1	9166
E1038:250278031	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	3708	1	17	965.137723824115	2	9041
E2956:250272795	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	4682	17	17	1565.6697480832	1	9128
A3672:250413386	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	2000	1	17	1006.05571070877	2	9117
E1813:250310721	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	4103	17	17	1427.68352499304	1	9028
A2856:250412750	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	1513	17	17	1475.32004258657	1	9040
E0717:250277869	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	3567	5	17	998.749242236536	1	9133
A3302:250441924	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	1796	17	17	1519.79464796378	1	9083
A0865:250416271	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	444	17	17	1465.83148956441	1	8931
A2532:250412572	PC_N57_ID2_mrg:250276279	PC_N58_ID2_mrg:250276280	1296	16	17	1067.30357086817	1	9159
E1408:250271904	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	3884	17	17	1522.47639514881	1	9109
B3253:250273024	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	2988	1	17	1008.13566105413	2	9162
A1558:250416764	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	811	1	17	992.502363468502	2	9051
E2551:250283686	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	4498	1	17	1012.67067821735	2	9159
A0566:250416095	PC_N57_ID2_mrg:250276279	PC_N58_ID2_mrg:250276280	299	16	17	1062.81937648886	1	9137
E1095:250278060	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	3740	1	17	977.937496444436	1	9070
A2642:250442151	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	1379	5	17	987.237332131037	1	8997
E2975:250272809	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	4695	17	17	1506.5061477284	1	9077
B3211:250283868	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	2969	1	17	1008.18007589937	1	9138
E2991:250272823	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	4709	1	17	978.603934494768	1	9119
B3318:250273052	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	3019	17	17	1530.6865869063	1	9141
E2846_1:250442048	PC_L12_ID2_mrg:250276272	PC_N58_ID2_mrg:250276280	4799	10	17	996.060341420794	1	9144
A2252:250417190	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	1145	17	17	1464.54181131729	1	9062
E1963:250272289	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	4191	17	17	1458.71574118436	1	9051
E2321:250284049	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	4378	17	17	1470.15651398896	1	9117
A3849:250417312	PC_N57_ID2_mrg:250276279	PC_N58_ID2_mrg:250276280	2086	16	17	1026.04872127533	2	9021
A2933:250412832	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	1570	5	17	979.268908166858	1	8948
A2095:250417070	PC_N57_ID2_mrg:250276279	PC_N58_ID2_mrg:250276280	1053	16	17	994.257248964084	2	8973
A3478:250413254	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	1900	1	17	1015.79870543695	1	9152
A4531:250417629	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	2311	17	17	1493.76773438034	1	9035
A2141:250417130	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	1081	5	17	984.104692484605	1	9060
E2861:250272714	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	4631	1	17	1025.395417116	2	9136
A1221:250416552	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	662	17	17	1440.45230742808	1	8985
E2955:250272793	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	4681	17	17	1454.72611682063	1	9097
A1532:250416758	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	805	1	17	1002.64918822053	2	9025
A4275:250417502	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	2210	17	17	1489.12782085603	1	9056
B3270:250273033	PC_N57_ID2_mrg:250276279	PC_N58_ID2_mrg:250276280	2999	16	17	1019.77671116141	1	9129
A3300:250413118	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	1794	17	17	1544.08586258002	1	9103
A3132:250413045	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	1722	1	17	1035.65290591606	2	9151
E0223:250277684	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	3319	1	17	1017.19354563454	2	9159
E2491:250283661	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	4477	17	17	1490.39927417179	1	9049
B3704:250314835	PC_I58_ID2_mrg:250276268	PC_N58_ID2_mrg:250276280	3211	4	17	1016.38217529426	1	9180
E2028:250272319	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	4224	1	17	993.193103177695	2	9103
A4867:250422980	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	2428	1	17	1018.22879263272	1	9096
E0780:250277899	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	3599	17	17	1564.68662881696	1	9106
E2746:250272645	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	4558	17	17	1424.54854280256	1	9037
E1361:250271882	PC_K55_ID2_mrg:250276291	PC_N58_ID2_mrg:250276280	3859	8	17	867.695678153184	1	8747
E1342:250310644	PC_N07_ID2_mrg:250276276	PC_N58_ID2_mrg:250276280	3851	13	17	1017.63197492376	1	9115
A2320:250412437	PC_L48_ID2_mrg:250276273	PC_N58_ID2_mrg:250276280	1186	11	17	1077.77212561572	1	9125
A2639:250442148	PC_K55_ID2_mrg:250276291	PC_N58_ID2_mrg:250276280	1376	8	17	1007.22924515992	2	9130
B3486:250273182	PC_L48_ID2_mrg:250276273	PC_N58_ID2_mrg:250276280	3117	11	17	1037.74552926404	1	9146
E0744:250277880	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	3580	5	17	988.824358568669	1	9146
E1249:250310595	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	3801	17	17	1500.18684880636	1	9066
E1351:250284358	PC_N57_ID2_mrg:250276279	PC_N58_ID2_mrg:250276280	3856	16	17	997.992105417088	1	9076
E1056:250278042	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	3720	1	17	978.691310716236	2	9039
E1396:250271900	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	3878	17	17	1475.4101077062	1	9040
E2059:250272336	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	4241	17	17	1425.25133941375	1	8929
E2954:250284471	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	4680	17	17	1457.69784616267	1	9077
B3428:250273115	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	3083	5	17	1000.13406004222	1	9172
E1221:250310583	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	3790	17	17	1469.12610779083	1	9050
E0584:250283077	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	3494	1	17	1016.75772095461	1	9173
A5342:250420820	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	2623	5	17	993.811333148042	1	9129
E1557:250284369	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	3959	1	17	997.069546972831	2	9143
B3685:250314827	PC_N57_ID2_mrg:250276279	PC_N58_ID2_mrg:250276280	3201	16	17	1072.08966656353	1	9198
A2927:250412826	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	1565	5	17	1020.6769247143	1	9148
E1151:250310555	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	3756	5	17	986.053215618616	2	9155
B3604:250273242	PC_N07_ID2_mrg:250276276	PC_N58_ID2_mrg:250276280	3176	13	17	1006.98813852397	1	9110
B3166:250283840	PC_K55_ID2_mrg:250276291	PC_N58_ID2_mrg:250276280	2940	8	17	946.054142162877	2	9104
A5091:250421321	PC_K55_ID2_mrg:250276291	PC_N58_ID2_mrg:250276280	2516	8	17	990.068507098586	2	9130
A5359:250420826	PC_N57_ID2_mrg:250276279	PC_N58_ID2_mrg:250276280	2629	16	17	1028.06588706641	1	9113
A2336:250412444	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	1194	17	17	1285.64793210439	1	8265
A3581:250413344	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	1960	5	17	1003.37674595143	1	9082
E2205:250272444	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	4325	1	17	982.012211920799	2	9167
A3415:250413214	PC_K55_ID2_mrg:250276291	PC_N58_ID2_mrg:250276280	1861	8	17	973.364545776949	2	9103
A2884:250412798	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	1532	17	17	1486.12566970986	1	9076
A2966:250412863	PC_N57_ID2_mrg:250276279	PC_N58_ID2_mrg:250276280	1600	16	17	1037.08823926735	1	9107
E0800:250277903	PC_J48_ID2_mrg:250276262	PC_N58_ID2_mrg:250276280	3605	7	17	973.83698864494	1	9067
E0176:250277660	PC_N57_ID2_mrg:250276279	PC_N58_ID2_mrg:250276280	3293	16	17	1004.51288666784	2	9150
E1880:250310763	PC_N57_ID2_mrg:250276279	PC_N58_ID2_mrg:250276280	4144	16	17	1028.2585494171	2	9163
E0325:250283199	PC_K55_ID2_mrg:250276291	PC_N58_ID2_mrg:250276280	3379	8	17	1012.84932396292	2	9171
E0192:250277668	PC_L12_ID2_mrg:250276272	PC_N58_ID2_mrg:250276280	3302	10	17	998.319871597461	1	9151
E2195:250272441	PC_L12_ID2_mrg:250276272	PC_N58_ID2_mrg:250276280	4322	10	17	984.109270705343	2	9138
E0631:250283107	PC_N07_ID2_mrg:250276276	PC_N58_ID2_mrg:250276280	3528	13	17	1066.19046525045	1	9188
A5015:250423036	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	2483	17	17	1470.36196773312	1	9054
E2787:250272673	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	4588	1	17	986.015462956453	2	9118
E0362:250283213	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	3396	1	17	1027.26520201745	2	9173
A0129:250415770	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	63	17	17	1499.19449161187	1	9039
E2363:250284444	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	4407	17	17	1407.268313159	1	9023
A1216:250416549	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	659	1	17	1002.04996096089	2	9122
A3117:250413002	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	1710	5	17	989.877436687002	1	9159
A5563:250420945	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	2718	17	17	1477.74683086313	1	8989
E0217:250277680	PC_N57_ID2_mrg:250276279	PC_N58_ID2_mrg:250276280	3315	16	17	1006.48605646258	2	9136
B3424:250273114	PC_L12_ID2_mrg:250276272	PC_N58_ID2_mrg:250276280	3081	10	17	993.933326097493	1	9168
A0463:250415999	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	234	17	17	1433.42557271321	1	8859
E1714:250272088	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	4041	17	17	1452.86403720358	1	9080
A2237:250417183	PC_N07_ID2_mrg:250276276	PC_N58_ID2_mrg:250276280	1137	13	17	1005.67565609449	2	9057
E1821:250310727	PC_K55_ID2_mrg:250276291	PC_N58_ID2_mrg:250276280	4109	8	17	995.943886639285	1	9161
E1839:250310736	PC_I11_ID2_mrg:250276264	PC_N58_ID2_mrg:250276280	4118	1	17	993.625300692875	1	9114
E0366:250283216	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	3399	17	17	1530.38864184399	1	9115
A1602:250416773	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	820	17	17	1506.3493425435	1	9021
E2649:250283718	PC_N57_ID2_mrg:250276279	PC_N58_ID2_mrg:250276280	4533	16	17	1003.83120082547	2	9170
B3258:250273026	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	2991	5	17	1013.0693170846	1	9105
E2973:250272808	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	4694	17	17	1464.65855446021	1	9101
E0208:250277675	PC_L48_ID2_mrg:250276273	PC_N58_ID2_mrg:250276280	3309	11	17	1042.29400201549	1	9151
A0531:250416040	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	275	17	17	1396.173968312	1	8795
A2655:250442163	PC_J48_ID2_mrg:250276262	PC_N58_ID2_mrg:250276280	1391	7	17	1026.62657052602	1	9150
B3026:250272840	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	2863	17	17	1484.87858716804	1	9073
A1927:250416945	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	960	5	17	1037.76081841253	1	9122
A5948:250441794	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	2838	5	17	1010.95211073161	1	9132
A0030:250415723	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	14	17	17	1522.59814136355	1	9072
E2645:250283715	PC_K55_ID2_mrg:250276291	PC_N58_ID2_mrg:250276280	4530	8	17	1006.48775300075	2	9170
E0895:250277979	PC_N07_ID2_mrg:250276276	PC_N58_ID2_mrg:250276280	3651	13	17	999.166678171896	1	9010
E0619:250284325	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	3519	5	17	1012.60768317891	1	9159
E0815:250277907	PC_K55_ID2_mrg:250276291	PC_N58_ID2_mrg:250276280	3609	8	17	1008.92321057361	1	9164
E2507:250283668	PC_L48_ID2_mrg:250276273	PC_N58_ID2_mrg:250276280	4483	11	17	1018.86213684051	1	9083
A3562:250413332	PC_K55_ID2_mrg:250276291	PC_N58_ID2_mrg:250276280	1948	8	17	1005.24569057666	1	9098
E1971:250272294	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	4196	5	17	994.234792709551	1	9164
A2274:250412407	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	1158	17	17	1377.657960396	1	8547
A4980:250423020	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	2467	5	17	1020.85869571501	1	9152
A5546:250420940	PC_J07_ID2_mrg:250276269	PC_N58_ID2_mrg:250276280	2713	5	17	1004.23200489777	1	9024
A1015:250416404	PC_N10_ID2_mrg:250276277	PC_N58_ID2_mrg:250276280	546	14	17	965.910890279298	1	9094
A4875:250422982	PC_N58_ID2_mrg:250276280	PC_N58_ID2_mrg:250276280	2430	17	17	1495.47428389042	1	9065
E2422:250284101	PC_N07_ID2_mrg:250276276	PC_O08_ID2_mrg:250276281	4439	13	18	1064.18275329015	1	9164
A0184:250415797	PC_J07_ID2_mrg:250276269	PC_O08_ID2_mrg:250276281	91	5	18	1037.7007708579	2	9146
A1806:250416878	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	895	17	18	971.050946649342	1	8990
A0186:250415798	PC_I11_ID2_mrg:250276264	PC_O08_ID2_mrg:250276281	92	1	18	997.277373735749	2	9137
A1045:250416424	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	566	18	18	1567.18442441857	1	9073
A1829:250416893	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	910	18	18	1495.11866936225	1	9044
A1340:250416643	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	722	17	18	983.481473744803	1	9032
B3630:250314812	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	3185	17	18	860.875436479088	1	8695
A0197:250415837	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	100	18	18	1460.70543472214	1	8969
E0689:250277854	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	3552	17	18	937.421470218196	2	9078
A3361:250413181	PC_I11_ID2_mrg:250276264	PC_O08_ID2_mrg:250276281	1828	1	18	1003.09529526288	1	9133
E0967:250278007	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	3681	17	18	950.281419706811	2	8965
A4525:250417626	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	2308	18	18	1506.1661161646	1	9020
B3725:250314843	PC_I50_ID2_mrg:250276265	PC_O08_ID2_mrg:250276281	3219	2	18	1048.52616960412	1	9190
A2293:250412420	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	1171	17	18	993.45510648514	2	9106
A0154:250415786	PC_N07_ID2_mrg:250276276	PC_O08_ID2_mrg:250276281	80	13	18	1016.92989074734	1	9096
E2005:250272310	PC_I50_ID2_mrg:250276265	PC_O08_ID2_mrg:250276281	4214	2	18	889.188114319477	1	8937
A3070:250412971	PC_I11_ID2_mrg:250276264	PC_O08_ID2_mrg:250276281	1677	1	18	1011.0441885673	1	9139
E1514:250271948	PC_I11_ID2_mrg:250276264	PC_O08_ID2_mrg:250276281	3928	1	18	1003.3262808768	1	9169
E2483:250284132	PC_I11_ID2_mrg:250276264	PC_O08_ID2_mrg:250276281	4471	1	18	1028.82014385472	2	9181
E0014:250277599	PC_N57_ID2_mrg:250276279	PC_O08_ID2_mrg:250276281	3230	16	18	987.185629119685	2	9107
E0747:250277882	PC_I50_ID2_mrg:250276265	PC_O08_ID2_mrg:250276281	3581	2	18	983.985504538305	1	9155
A1102:250416496	PC_I50_ID2_mrg:250276265	PC_O08_ID2_mrg:250276281	607	2	18	991.25197349241	1	9108
A2384:250412456	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	1209	18	18	1519.66662558765	1	9057
E0409:250283226	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	3412	18	18	1533.85135299421	1	9139
A1699:250416812	PC_I11_ID2_mrg:250276264	PC_O08_ID2_mrg:250276281	859	1	18	978.302062716339	1	9058
B3273:250273034	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	3000	18	18	1528.32162250827	1	8904
A2211:250417172	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	1126	18	18	1465.64020557589	1	8949
E2798:250272679	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	4595	18	18	1552.61970495015	1	9115
E0264:250283165	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	3340	17	18	1015.56938392345	2	9170
A3266:250413088	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	1766	18	18	1549.31949313564	1	9090
E1127:250278065	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	3746	17	18	984.329404326549	2	9083
E1414:250271907	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	3887	17	18	1011.58811979775	1	9183
A2131:250417127	PC_I11_ID2_mrg:250276264	PC_O08_ID2_mrg:250276281	1077	1	18	987.763577340414	1	9039
E0018:250277602	PC_I11_ID2_mrg:250276264	PC_O08_ID2_mrg:250276281	3233	1	18	988.446125528029	1	9092
A1769:250416867	PC_K55_ID2_mrg:250276291	PC_O08_ID2_mrg:250276281	884	8	18	1058.98087027774	1	9119
E1022:250278025	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	3701	17	18	999.562959078186	2	9083
A2054:250417037	PC_N57_ID2_mrg:250276279	PC_O08_ID2_mrg:250276281	1022	16	18	961.003528482586	1	9095
E2517_1:250442026	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	4773	17	18	1057.32256622774	2	9174
E0073:250277620	PC_I11_ID2_mrg:250276264	PC_O08_ID2_mrg:250276281	3251	1	18	965.438643265137	1	9092
B3067:250272864	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	2888	18	18	1535.10867566667	1	9090
A3803:250417301	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	2075	17	18	1000.2449864332	2	9018
E0766:250277893	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	3592	18	18	1565.6093414523	1	9138
A3598:250413357	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	1973	18	18	1557.56133871613	1	9057
A3560:250413330	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	1946	18	18	1557.63826689705	1	8917
E0371:250283218	PC_K55_ID2_mrg:250276291	PC_O08_ID2_mrg:250276281	3403	8	18	1005.72245560202	1	9170
A1952:250416982	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	966	17	18	987.651116278215	1	9054
A0741:250416180	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	383	18	18	1477.41297413327	1	8988
A2879:250412794	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	1528	18	18	1535.25595171126	1	9099
E0225:250277685	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	3320	17	18	1040.81627561827	2	9190
A5744:250420993	PC_N57_ID2_mrg:250276279	PC_O08_ID2_mrg:250276281	2767	16	18	955.374518589226	1	9003
A2893:250412804	PC_I11_ID2_mrg:250276264	PC_O08_ID2_mrg:250276281	1538	1	18	1038.24437464002	1	9150
A2426:250412484	PC_K55_ID2_mrg:250276291	PC_O08_ID2_mrg:250276281	1238	8	18	956.979933061273	1	8845
E0104:250277629	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	3261	17	18	997.953180247641	2	9176
A4338:250417529	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	2237	17	18	953.490384721332	1	9020
E0382:250283220	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	3405	18	18	1540.50907453456	1	9078
A3197:250413063	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	1741	18	18	1594.09607787838	1	9072
A4567:250417654	PC_I50_ID2_mrg:250276265	PC_O08_ID2_mrg:250276281	2334	2	18	958.15866815337	1	9079
A2645:250442154	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	1382	18	18	1576.90604199394	1	9086
A2688:250442190	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	1419	17	18	985.669821618318	1	9132
A1132:250416515	PC_J48_ID2_mrg:250276262	PC_O08_ID2_mrg:250276281	626	7	18	1024.66601717057	2	9117
B3013:250272833	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	2856	18	18	1595.20869252269	1	9138
A2646:250442155	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	1383	18	18	1587.83043494015	1	9097
A2693:250412662	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	1422	17	18	965.684358174338	1	9112
B3348:250273070	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	3036	18	18	1648.00005110565	1	9151
A0318:250415891	PC_L48_ID2_mrg:250276273	PC_O08_ID2_mrg:250276281	154	11	18	1059.9088479825	1	8951
A1625:250416779	PC_N07_ID2_mrg:250276276	PC_O08_ID2_mrg:250276281	826	13	18	1033.85198095648	2	9044
E2983:250272816	PC_L48_ID2_mrg:250276273	PC_O08_ID2_mrg:250276281	4702	11	18	1028.46246037696	1	9071
A0762:250416217	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	389	18	18	1559.78380453041	1	9024
B3077:250283790	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	2892	17	18	965.173516261151	2	9065
E1290:250310619	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	3825	17	18	995.93341496912	1	9156
A3778:250417283	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	2056	18	18	1476.84475896591	1	8878
A0768:250416219	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	391	18	18	1534.46665091159	1	8938
A2829:250441911	PC_J48_ID2_mrg:250276262	PC_O08_ID2_mrg:250276281	1498	7	18	1012.70188357018	1	9119
E2778:250272663	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	4579	18	18	1507.55543512228	1	8987
A4645:250441936	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	2363	18	18	1538.0448080055	1	9098
E0620:250283099	PC_L48_ID2_mrg:250276273	PC_O08_ID2_mrg:250276281	3520	11	18	1036.64292655115	1	9178
A4891:250422992	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	2439	18	18	1511.59554080705	1	9045
E0821:250277911	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	3612	18	18	1582.13820508177	1	9036
E1348:250310647	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	3854	17	18	988.711184209307	1	9139
B3012:250272832	PC_L48_ID2_mrg:250276273	PC_O08_ID2_mrg:250276281	2855	11	18	1078.16798128613	1	9153
E0922:250277988	PC_N57_ID2_mrg:250276279	PC_O08_ID2_mrg:250276281	3661	16	18	965.435799625484	2	9039
A4273:250417500	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	2208	17	18	995.251843375681	1	9088
A5485:250420924	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	2695	18	18	1478.89384919624	1	8880
E0268:250283170	PC_N03_ID2_mrg:250276274	PC_O08_ID2_mrg:250276281	3344	12	18	1046.9745037545	1	9176
E2099:250272391	PC_K55_ID2_mrg:250276291	PC_O08_ID2_mrg:250276281	4266	8	18	1015.22995884688	1	9116
E0251:250283158	PC_N57_ID2_mrg:250276279	PC_O08_ID2_mrg:250276281	3334	16	18	915.677988546537	2	9054
A3249:250413075	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	1753	17	18	1041.18772220793	1	9136
A0530:250416039	PC_I11_ID2_mrg:250276264	PC_O08_ID2_mrg:250276281	274	1	18	989.747719248793	2	9054
B3358:250273077	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	3042	18	18	1540.38806210513	1	9048
A5135:250421343	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	2536	18	18	1571.98228918289	1	9103
E1728:250272094	PC_O08_ID2_mrg:250276281	PC_O08_ID2_mrg:250276281	4047	18	18	1534.93048644152	1	9016
B3207:250283865	PC_K55_ID2_mrg:250276291	PC_O08_ID2_mrg:250276281	2966	8	18	922.64219089377	1	9109
A4549:250417643	PC_I11_ID2_mrg:250276264	PC_O08_ID2_mrg:250276281	2323	1	18	1031.43911170834	1	9118
E1000:250278019	PC_N58_ID2_mrg:250276280	PC_O08_ID2_mrg:250276281	3694	17	18	1011.90232520635	2	9106
B3419:250273112	PC_N57_ID2_mrg:250276279	PC_O08_ID2_mrg:250276281	3079	16	18	993.613117761714	2	9164
