proid	parent1	parent2	progeny	parent_1	parent_2	qq_uu	nloci
13FL991697:250306317	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1453	11	13	2353.68483251256	24573
14FL992611:250411906	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4621	11	13	2586.51985057582	25085
13FL991549:250306148	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1319	13	13	3880.77306246271	24269
13FL990413:250294656	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	354	13	13	3742.40621181756	23161
13FL992626:250308676	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2231	12	13	2286.5988895626	23676
14FL992512:250411800	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4546	11	13	2478.64170209532	24995
14FL991239:250410502	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3587	11	13	2521.61529893946	25090
13FL991867:250307653	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1580	12	13	2090.23510765896	23491
14FL990617:250409785	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3071	11	13	2510.57914889849	24954
13FL992184:250308028	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1850	12	13	2084.71191852298	24286
14FL992307:250411583	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4400	11	13	2276.50705781303	24246
14FL991376:250410659	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3708	12	13	2596.9528941219	25019
14FL992281:250411567	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4384	11	13	2491.07479625764	25105
13FL990796:250307025	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	653	11	13	2218.61349816086	23716
14FL990067:250408010	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2609	11	13	2525.21906622148	25030
14FL990862:250410054	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3271	12	13	2532.94857417903	24925
13FL991162:250307447	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	974	11	13	2285.01519901866	24202
14FL991723:250411018	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3969	11	13	2513.50804485562	24974
14FL991091:250410316	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3465	11	13	2450.86755109517	24993
13FL990193:250294397	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	163	11	13	1832.25653139508	24902
14FL992874:250412171	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4816	11	13	2492.48989463966	24914
14FL992652:250411946	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4659	13	13	3927.74998454217	24792
14FL990311:250409432	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2822	11	13	2479.68741332451	25028
14FL990127:250409234	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2657	12	13	2524.89350577276	25103
13FL992007:250307814	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1704	11	13	2374.04104689396	24815
14FL991082:250410307	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3456	11	13	2520.79925351783	25050
13FL990197:250294400	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166	12	13	2405.48623341427	24330
13FL992912:250308994	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2481	13	13	3949.41660683694	24608
14FL991166:250410414	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3530	11	13	2486.50080065178	24981
13FL991353:250308571	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1145	11	13	2244.40463550828	24263
14FL991731:250411022	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3973	11	13	2504.29907854272	25045
14FL990829:250410026	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3244	11	13	2355.93443729844	24695
13FL990012:250304343	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	12	11	13	2312.52924802042	24567
14FL990800:250410004	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3222	12	13	2449.87116673232	24661
13FL991521:250306125	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1296	12	13	2297.04009048611	23854
14FL991095:250410320	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3469	13	13	3982.49292737435	24873
13FL992928:250426787	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2496	11	13	2256.15404667949	23830
13FL992075:MERGE	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1754	11	13	2590.94993403562	25165
13FL990880:250307133	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	729	13	13	3835.10514167015	23617
14FL991059:250410285	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3434	11	13	2444.24790472816	24998
14FL991306:250410564	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3647	12	13	2505.11586529775	24948
14FL990270:250409397	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2787	12	13	2479.90787842082	24625
14FL991936:250411216	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4132	11	13	2390.99910968506	24749
13FL992678:250308725	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2278	11	13	2276.53026014956	24051
13FL992234:250308068	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1888	11	13	2355.63777633859	24575
13FL990726:250295019	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	600	13	13	3973.88610099685	24936
14FL991107:250410331	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3480	12	13	2584.08349207781	25087
13FL991914:250307695	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1618	13	13	3938.41609191876	24484
13FL992669:250308716	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2269	11	13	2215.61424850389	23813
14FL990221:250409317	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2740	13	13	4050.91819527836	24890
14FL992547:250411829	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4575	12	13	2583.48447901505	25082
13FL990696:250294991	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	572	11	13	2449.48086132624	24986
14FL992005:250411302	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4185	13	13	3969.9783144106	24390
13FL990912:250307165	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	757	13	13	3475.58464892652	21569
14FL991131:250410382	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3500	12	13	2571.12557731269	25087
14FL990961:250410171	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3354	11	13	2371.98199804161	24386
14FL992132:250411438	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4288	13	13	3922.58996326246	24857
13FL992955:250426812	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2521	11	13	2346.95841448416	24493
14FL992072:250411392	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4244	12	13	2534.33286868066	25001
14FL992319:250411592	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4408	11	13	2385.29259370369	24825
13FL992351:250308201	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1983	12	13	2405.51332636766	24691
14FL992044:250411337	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4220	11	13	2409.14477087298	24858
14FL991695:250410974	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3956	11	13	2578.82621170523	25098
13FL991207:250305868	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1015	12	13	2519.53611517686	24941
14FL990840:250410035	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3253	11	13	2381.10231345273	24493
14FL990924:250410138	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3321	12	13	2485.01356680261	24996
13FL992441:250308317	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2066	13	13	3857.20759115157	24227
13FL992845:250308943	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2432	13	13	2994.88887234439	24000
14FL992139:250411441	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4291	12	13	2584.43769700129	24987
13FL990903:250307156	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	748	12	13	2172.36107882192	23930
14FL992891:250412185	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4828	13	13	3952.33868452357	24641
14FL991222:250410461	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3577	11	13	2518.9586277323	25112
14FL990194:250409291	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2714	13	13	4040.33890480245	24891
14FL991331:250410585	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3667	13	13	3880.4760274072	24692
14FL992576:250411850	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4596	12	13	2585.2192536959	25000
13FL990675:250294972	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	553	11	13	2371.01493014905	24770
14FL992595:250411861	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4607	11	13	2480.5590950305	25011
13FL992182:250308026	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1848	13	13	3883.01140981384	24743
13FL992499:250308402	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2118	12	13	2502.50527306164	24825
14FL990938:250410148	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3331	13	13	3778.52880126575	24220
13FL990610:250294887	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	503	13	13	3841.68864877512	24633
14FL991668:250410952	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3934	11	13	2410.27878301524	24913
13FL990466:250294735	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	398	11	13	2468.03263801986	24980
14FL991192:250410438	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3554	11	13	2385.21432493858	24849
13FL990037:250304367	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	36	11	13	2331.18979654236	24608
13FL990237:250323642	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	197	12	13	2465.50587934107	24930
14FL991294:250410552	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3635	12	13	2599.27012615094	24999
13FL991917:250307698	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1621	12	13	2371.57657242356	24385
14FL990816:250410017	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3235	11	13	2420.15637011826	24554
14FL992093:250411412	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4262	12	13	2426.99224579283	24796
14FL990441:250409575	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2929	12	13	2550.16765595032	24886
13FL992370:250308219	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2001	13	13	4065.0836911978	24814
13FL990333:250294582	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	282	11	13	2245.92487418638	23804
13FL991452:MERGE	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1231	13	13	4050.41121296733	25007
13FL992581:250308477	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2190	12	13	2463.36442911004	24711
13FL991998:250307806	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1698	11	13	2261.03569883051	24256
13FL991180:250307463	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	990	12	13	2462.02002542398	24311
14FL992057:250411349	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4232	12	13	2483.52041811876	24927
14FL992065:250411357	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4240	13	13	4078.36478628782	24879
14FL990632:250409797	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3083	11	13	2351.05733520133	24804
13FL991463:250426695	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1242	12	13	2321.25510495993	24186
14FL991599:250410915	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3897	11	13	2435.48292198429	25000
13FL991895:250307677	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1602	11	13	1944.93577576188	22283
13FL990717:250295012	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	593	11	13	2504.20774802264	24994
14FL992597:250411863	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4609	13	13	4039.88312299868	24952
14FL992067:250411358	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4241	13	13	3897.56992648385	24508
13FL990348:250294596	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	296	13	13	3837.88091597248	24563
14FL991805:250411077	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4026	13	13	3953.94723237771	24738
14FL991979:250411279	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4164	13	13	3962.76917113132	24806
14FL991754:250411037	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3986	11	13	2400.14802015432	24787
13FL991680:250306300	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1436	12	13	2134.86971292261	22802
13FL990811:250307039	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	667	12	13	2215.30727484142	23413
13FL990761:250295053	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	632	11	13	2475.32949005191	24970
13FL991864:250307650	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1577	13	13	3943.42715053215	24904
13FL991094:250307384	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	913	12	13	2342.24808599821	23921
13FL991040:250307305	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	865	13	13	3913.92751630678	24242
14FL991952:250411227	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4143	13	13	3931.9288768661	24694
14FL990573:250409752	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3039	12	13	2506.51809488711	24868
13FL992245:250308076	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1896	13	13	3870.06977093247	24697
13FL991235:250305894	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1041	11	13	2240.80507363917	24168
14FL990920:250410135	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3319	11	13	2239.47186123354	23871
13FL992835:250308934	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2423	13	13	3675.07527937246	24375
14FL991508:250410813	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3828	11	13	2484.30901378157	25068
13FL991037:250307302	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	862	13	13	3858.9973785698	24164
14FL991126:250410379	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3497	13	13	4112.21887451406	24793
14FL990032:250407985	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2584	11	13	2478.11645154866	25000
13FL992986:250426840	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2549	12	13	2464.55274337896	24913
13FL991064:250307327	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	887	11	13	2209.07304121136	23929
13FL992399:250308276	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2027	11	13	2407.49456523487	24941
14FL991519:250410824	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3839	11	13	2521.29858604635	25107
14FL990094:250408035	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2634	11	13	2482.03204500103	24898
14FL990055:250408001	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2600	11	13	2462.59371603109	25019
14FL991485:250410793	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3808	11	13	2463.87353093622	25010
14FL990647:250409810	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3094	12	13	2362.7284107107	24405
14FL990546:250409693	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3014	12	13	2512.86018698331	24928
13FL991883:250307666	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1593	11	13	2442.7623582073	24939
14FL991074:250410299	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3448	11	13	2357.21178966705	24714
14FL991268:250410528	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3611	11	13	2470.59077998123	24808
13FL992118:MERGE	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1790	13	13	4049.79003928056	25024
13FL992477:250308350	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2099	11	13	2437.95138414468	24732
14FL990304:250409427	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2817	11	13	2421.8984972125	24800
14FL991741:250411029	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3978	11	13	2383.42800796284	24772
13FL992911:250308993	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2480	11	13	2428.24363477867	24774
13FL991412:250349550	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1198	11	13	2409.45132627847	24779
14FL992661:250411953	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4666	11	13	2446.63841786372	24990
14FL990463:250409627	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2948	11	13	2444.59501521169	24921
14FL992458:250411730	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4509	11	13	2531.48861528579	25070
13FL992368:250308217	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1999	11	13	2325.66838849568	24448
14FL990031:250407984	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	2583	12	13	2575.01405484027	25065
13FL991975:250307785	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1677	13	13	3964.15395767132	24744
13FL990136:250294350	164_14_Tuxpeno_El_Aguacatito_Mex_:250426648	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	117	12	13	2547.41025407626	24932
13FL990249:250323653	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	209	11	13	2467.53542185707	24910
14FL991684:250410966	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3948	11	13	2373.91281180699	24678
14FL991520:250410825	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	3840	11	13	2458.65977236913	24930
13FL991750:250307534	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	1494	13	13	3830.01498089836	24669
14FL991860:250411157	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4073	11	13	2521.9261042076	25020
13FL990642:250294911	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	524	13	13	3739.13578974639	24681
14FL991971:250411273	164_1_Tuxpeno_El_Aguacatito_Mex_:250426647	166_9_Tuxpeno_El_Aguacatito_Mex_:250358067	4158	11	13	2411.81716889176	24803
